molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4095392,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(N)cc3)n2)c1,active,386.41500000000013,3.1724000000000006,2.0,7.0,6.260427655549908
CHEMBL4077603,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(NC(C)=O)cc3)n2)c1,intermediate,428.45200000000017,3.5486000000000013,2.0,7.0,5.877784121727173
CHEMBL4077603,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(NC(C)=O)cc3)n2)c1,intermediate,428.45200000000017,3.5486000000000013,2.0,7.0,5.865504144165326
CHEMBL4087699,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(N=C=S)cc3)n2)c1,intermediate,428.47700000000015,4.324500000000003,1.0,8.0,5.978810700930062
CHEMBL4087699,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(N=C=S)cc3)n2)c1,intermediate,428.47700000000015,4.324500000000003,1.0,8.0,5.913284336055118
CHEMBL4066351,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(N=[N+]=[N-])cc3)n2)c1,intermediate,412.4130000000001,4.532000000000003,1.0,7.0,5.823619307756729
CHEMBL4066351,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(N=[N+]=[N-])cc3)n2)c1,intermediate,412.4130000000001,4.532000000000003,1.0,7.0,5.791827473332878
CHEMBL4091036,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(NC(=O)CBr)cc3)n2)c1,active,507.3480000000002,3.9236000000000013,2.0,7.0,6.350665141287858
CHEMBL4091036,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(NC(=O)CBr)cc3)n2)c1,active,507.3480000000002,3.9236000000000013,2.0,7.0,6.218244625347531
CHEMBL4076705,COc1ccc(NC(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)cc3)n2)cc1,active,416.44100000000014,3.9905000000000017,2.0,7.0,6.4179366370882915
CHEMBL4076705,COc1ccc(NC(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)cc3)n2)cc1,active,416.44100000000014,3.9905000000000017,2.0,7.0,6.354577730650908
CHEMBL4061497,COc1ccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)cc1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.266802734893431
CHEMBL4061497,COc1ccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)cc1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.1438755557577
CHEMBL4083323,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)c1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.2644011003018205
CHEMBL4083323,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)c1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.079876673709276
CHEMBL4099768,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3cccc([N+](=O)[O-])c3)n2)c1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.09312646527793
CHEMBL4099768,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3cccc([N+](=O)[O-])c3)n2)c1,active,431.41200000000015,3.8901000000000012,2.0,8.0,6.014573525916998
CHEMBL4072882,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccccc3[N+](=O)[O-])n2)c1,active,431.41200000000015,3.890100000000002,2.0,8.0,6.009661145212399
CHEMBL4072882,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccccc3[N+](=O)[O-])n2)c1,intermediate,431.41200000000015,3.890100000000002,2.0,8.0,5.931072388317928
CHEMBL4080817,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N)cc3)n2)c1,active,401.4300000000001,3.5641,3.0,7.0,6.243363891754152
CHEMBL4080817,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N)cc3)n2)c1,active,401.4300000000001,3.5641,3.0,7.0,6.076755981369724
CHEMBL4098858,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(NC(C)=O)cc3)n2)c1,active,443.46700000000016,3.9403000000000015,3.0,7.0,6.342944147142896
CHEMBL4098858,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(NC(C)=O)cc3)n2)c1,active,443.46700000000016,3.9403000000000015,3.0,7.0,6.202732459169283
CHEMBL4076726,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N=C=S)cc3)n2)c1,active,443.49200000000013,4.716200000000002,2.0,8.0,6.175874166083451
CHEMBL4076726,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N=C=S)cc3)n2)c1,intermediate,443.49200000000013,4.716200000000002,2.0,8.0,5.8195873671616765
CHEMBL4102382,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N=[N+]=[N-])cc3)n2)c1,active,427.4280000000001,4.923700000000003,2.0,7.0,6.1605219526258015
CHEMBL4102382,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N=[N+]=[N-])cc3)n2)c1,active,427.4280000000001,4.923700000000003,2.0,7.0,6.039529222465701
CHEMBL4092046,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(NC(=O)CBr)cc3)n2)c1,active,522.3630000000002,4.3153000000000015,3.0,7.0,6.2343314452409855
CHEMBL4092046,COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(NC(=O)CBr)cc3)n2)c1,active,522.3630000000002,4.3153000000000015,3.0,7.0,6.09799710864927
CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,active,379.4600000000002,2.9417000000000018,1.0,3.0,6.345823458122039
CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,active,379.4600000000002,2.9417000000000018,1.0,3.0,6.213248577854439
CHEMBL4072482,c1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,active,298.34900000000005,4.435400000000002,1.0,4.0,6.826813731587726
CHEMBL4094267,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,343.34600000000006,4.343600000000002,1.0,6.0,6.284832642151542
CHEMBL4075334,O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc3ncccc23)ccc1O,active,359.3450000000001,4.049200000000002,2.0,7.0,6.277366077466188
CHEMBL4074563,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,inactive,343.34600000000006,4.343600000000002,1.0,6.0,4.709965388637482
CHEMBL4069654,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,323.35900000000004,4.307080000000002,1.0,5.0,6.3979400086720375
CHEMBL4066611,N#Cc1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,intermediate,323.35900000000004,4.307080000000002,1.0,5.0,5.91721462968355
CHEMBL4070627,COc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,328.37500000000006,4.444000000000002,1.0,5.0,6.823908740944319
CHEMBL4077346,COc1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,active,328.37500000000006,4.444000000000002,1.0,5.0,6.623423042943488
CHEMBL4081623,COc1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1OC,active,358.4010000000001,4.452600000000002,1.0,6.0,6.464705879957229
CHEMBL4062196,CSc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,344.44300000000004,5.157300000000004,1.0,5.0,6.686132779630847
CHEMBL4104361,Oc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,intermediate,314.34800000000007,4.141000000000002,2.0,5.0,5.910094888560602
CHEMBL4076800,Oc1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,intermediate,314.34800000000007,4.141000000000002,2.0,5.0,5.690369832574102
CHEMBL4092472,CC(=O)Nc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,intermediate,355.40100000000007,4.393800000000002,2.0,5.0,5.278189384787454
CHEMBL547193,FC(F)(F)c1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,366.34600000000006,5.454200000000003,1.0,4.0,6.752026733638194
CHEMBL4077318,Fc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,316.33900000000006,4.574500000000003,1.0,4.0,6.785156151952302
CHEMBL4060543,Clc1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1,active,332.79400000000004,5.0888000000000035,1.0,4.0,6.342944147142896
CHEMBL4075963,COc1cccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3cccnc3n2)c1,active,373.3720000000001,4.3522000000000025,1.0,7.0,6.126679398184601
CHEMBL4064296,COc1cccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3cccnc3n2)c1,intermediate,389.37100000000015,4.057800000000002,2.0,8.0,5.8996294548824375
CHEMBL4094899,COc1cccc(-c2nc(Nc3cccc(C#N)c3)c3cccnc3n2)c1,active,353.3850000000001,4.315680000000003,1.0,6.0,6.458420756053419
CHEMBL4073213,COc1cccc(-c2nc(Nc3ccc(C#N)cc3)c3cccnc3n2)c1,active,353.3850000000001,4.315680000000003,1.0,6.0,6.057495893831919
CHEMBL4083745,COc1cccc(-c2nc(Nc3cccc(O)c3)c3cccnc3n2)c1,active,344.3740000000001,4.149600000000002,2.0,6.0,6.016373712875465
CHEMBL4101737,COc1cccc(-c2nc(Nc3ccc(O)cc3)c3cccnc3n2)c1,intermediate,344.3740000000001,4.149600000000002,2.0,6.0,5.886056647693163
CHEMBL4073354,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3cccnc3n2)c1,active,388.42700000000013,4.461200000000003,1.0,7.0,6.242603971206976
CHEMBL4094008,COc1cccc(-c2nc(Nc3cccc(SC)c3)c3cccnc3n2)c1,active,374.4690000000001,5.165900000000004,1.0,6.0,6.040958607678906
CHEMBL4099262,COc1cccc(-c2nc(Nc3cccc(NC(C)=O)c3)c3cccnc3n2)c1,intermediate,385.42700000000013,4.402400000000003,2.0,6.0,5.1938200260161125
CHEMBL4072305,COc1cccc(-c2nc(Nc3cccc(F)c3)c3cccnc3n2)c1,active,346.36500000000007,4.5831000000000035,1.0,5.0,6.578396073130169
CHEMBL4091528,COc1cccc(-c2nc(Nc3ccc(F)cc3)c3cccnc3n2)c1,active,346.36500000000007,4.583100000000003,1.0,5.0,6.371611069949688
CHEMBL4063711,COc1cccc(-c2nc(Nc3ccc(F)c(F)c3)c3cccnc3n2)c1,active,364.3550000000001,4.722200000000003,1.0,5.0,6.787812395596042
CHEMBL4094904,COc1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3cccnc3n2)c1,active,396.37200000000007,5.462800000000003,1.0,5.0,6.268411234813262
CHEMBL4067469,COc1cccc(-c2nc(Nc3ccc(C(F)(F)F)cc3)c3cccnc3n2)c1,active,396.37200000000007,5.462800000000003,1.0,5.0,6.20690839982342
CHEMBL4063699,COc1cccc(-c2nc(Nc3cccc(Cl)c3)c3cccnc3n2)c1,active,362.8200000000001,5.097400000000003,1.0,5.0,6.2020403562628035
CHEMBL4091514,COc1cccc(-c2nc(Nc3cccc(Br)c3)c3cccnc3n2)c1,intermediate,407.2710000000001,5.206500000000003,1.0,5.0,5.815308569182402
CHEMBL4082782,Fc1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,intermediate,317.32700000000006,3.969500000000002,1.0,5.0,5.910094888560602
CHEMBL4060914,Oc1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,inactive,315.33600000000007,3.5360000000000014,2.0,6.0,4.772113295386326
CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,active,297.36100000000005,5.040400000000003,1.0,3.0,6.054531414868181
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.6439741428068775
CHEMBL4072482,c1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,active,298.34900000000005,4.435400000000002,1.0,4.0,6.6595558851598815
CHEMBL4066611,N#Cc1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,intermediate,323.35900000000004,4.307080000000002,1.0,5.0,5.926281649653878
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.632644078973981
CHEMBL4086143,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,inactive,232.214,1.4370999999999998,2.0,2.0,4.184422251675732
CHEMBL4176120,O=[N+]([O-])c1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,active,342.35800000000006,4.9486000000000026,1.0,5.0,6.966576244513051
CHEMBL4164837,O=[N+]([O-])c1cccc(-c2nc(NC3CCCCC3)c3ccccc3n2)c1,intermediate,348.406,4.949600000000004,1.0,5.0,5.555955204081924
CHEMBL4172744,O=[N+]([O-])c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,387.3550000000001,4.856800000000003,1.0,7.0,6.627087997029894
CHEMBL4161427,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)c1,active,403.3540000000001,4.562400000000002,2.0,8.0,6.82102305270683
CHEMBL4169350,N#Cc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,367.36800000000005,4.820280000000003,1.0,6.0,6.920818753952375
CHEMBL4176534,COc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,372.38400000000007,4.957200000000003,1.0,6.0,6.91721462968355
CHEMBL4165918,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OC,active,402.41000000000014,4.965800000000003,1.0,7.0,7.2549252084179425
CHEMBL4166534,COc1cc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)ccc1Br,active,451.2800000000001,5.719700000000002,1.0,6.0,6.096367483915762
CHEMBL4176826,CCOc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OCC,active,430.46400000000017,5.746000000000004,1.0,7.0,6.6777807052660805
CHEMBL4170247,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc4c(c3)OCCO4)c3ccccc3n2)c1,active,400.3940000000002,4.719800000000003,1.0,7.0,6.580044251510242
CHEMBL4168440,CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,388.4520000000001,5.670500000000004,1.0,6.0,7.023191662661934
CHEMBL4161193,CSc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1,active,388.45200000000006,5.670500000000004,1.0,6.0,7.052566278112949
CHEMBL4171799,Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,357.3730000000001,4.530800000000002,2.0,6.0,6.546681659952962
CHEMBL4169523,CN(C)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,385.4270000000001,5.014600000000003,1.0,6.0,6.655607726314889
CHEMBL4161606,CCN(CC)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,413.4810000000001,5.794800000000004,1.0,6.0,6.638272163982407
CHEMBL4172917,CC(=O)Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,399.4100000000001,4.907000000000003,2.0,6.0,6.896196279044043
CHEMBL4165025,O=[N+]([O-])c1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3ccccc3n2)c1,inactive,410.3550000000001,5.967400000000002,1.0,5.0,4.97061622231479
CHEMBL4159429,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1C(F)(F)F,inactive,440.3810000000001,5.976000000000003,1.0,6.0,4.790484985457369
CHEMBL4167647,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(I)cc3)c3ccccc3n2)c1,intermediate,468.2540000000001,5.553200000000003,1.0,5.0,5.752026733638194
CHEMBL4171726,O=[N+]([O-])c1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,active,387.35500000000013,4.8568000000000024,1.0,7.0,6.779891911959945
CHEMBL4171705,N#Cc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,active,367.36800000000005,4.820280000000002,1.0,6.0,6.4736607226101555
CHEMBL4163316,COc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,active,372.38400000000007,4.957200000000003,1.0,6.0,6.97061622231479
CHEMBL4164537,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,active,402.41000000000014,4.965800000000003,1.0,7.0,7.06198090252379
CHEMBL4176113,COc1ccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)cc1O,active,368.39600000000013,4.626280000000003,2.0,6.0,6.527243550682788
CHEMBL4172857,CC(=O)Nc1cccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)c1,active,379.42300000000006,4.870480000000002,2.0,5.0,6.647817481888637
CHEMBL4159527,COc1ccccc1-c1nc(Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,active,372.38400000000007,4.957200000000003,1.0,6.0,6.192464971931146
CHEMBL4176228,COc1cccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)c1,active,372.3840000000001,4.957200000000003,1.0,6.0,6.856985199745905
CHEMBL4166863,COc1cccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)c1,active,372.38400000000007,4.957200000000004,1.0,6.0,7.167491087293763
CHEMBL4160887,COc1cccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)c1,active,417.38100000000014,4.865400000000003,1.0,8.0,6.536107011014093
CHEMBL4164535,COc1cccc(-c2nc(Nc3ccc(F)c([N+](=O)[O-])c3)c3ccccc3n2)c1,intermediate,390.37400000000014,5.096300000000004,1.0,6.0,5.924453038607469
CHEMBL4175165,COc1cccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)c1,active,352.3970000000001,4.9206800000000035,1.0,5.0,6.444905551421681
CHEMBL4161119,COc1cccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)c1,intermediate,345.37700000000007,5.188100000000004,1.0,4.0,5.785156151952302
CHEMBL4161421,COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3ccccc23)c1,active,357.41300000000007,5.057600000000003,1.0,5.0,6.090979145788844
CHEMBL4171304,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,active,387.43900000000014,5.066200000000004,1.0,6.0,6.318758762624412
CHEMBL4163405,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,active,372.38400000000007,4.957200000000004,1.0,6.0,6.73754891026957
CHEMBL4167968,COc1ccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)cc1,intermediate,352.39700000000005,4.9206800000000035,1.0,5.0,5.673664139071248
CHEMBL4160041,COc1ccc(-c2nc(Nc3cccc(OC)c3)c3ccccc3n2)cc1,intermediate,357.41300000000007,5.057600000000003,1.0,5.0,5.669586226650809
CHEMBL4159635,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,active,387.4390000000001,5.066200000000004,1.0,6.0,6.3788237182249645
CHEMBL3092485,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,active,402.41000000000014,4.965800000000004,1.0,7.0,7.0835460514500745
CHEMBL3092486,COc1ccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)cc1OC,active,402.41000000000014,4.965800000000004,1.0,7.0,7.354577730650908
CHEMBL4165009,COc1ccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,active,447.4070000000002,4.874000000000004,1.0,9.0,6.214670164989233
CHEMBL4172203,COc1ccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,active,418.40900000000016,4.671400000000004,2.0,8.0,6.515700160653214
CHEMBL3092488,COc1ccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)cc1OC,active,382.4230000000001,4.929280000000004,1.0,6.0,6.866461091629782
CHEMBL4163917,COc1ccc(-c2nc(Nc3ccc(OC)c(C(F)(F)F)c3)c3ccccc3n2)cc1OC,active,455.43600000000015,6.085000000000004,1.0,6.0,6.0996328713435295
CHEMBL4171781,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,active,387.4390000000001,5.066200000000004,1.0,6.0,6.437707135543525
CHEMBL4160529,COc1cc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)ccc1Br,active,466.3350000000001,5.828700000000004,1.0,6.0,7.323306390375134
CHEMBL4168425,COc1ccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)cc1OC,active,375.40300000000013,5.196700000000003,1.0,5.0,6.335358024443875
CHEMBL4161988,COc1ccc(-c2nc(Nc3cccc(S(=O)(=O)F)c3)c3ccccc3n2)cc1OC,active,439.4680000000002,4.715800000000003,1.0,7.0,6.2441251443275085
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.6439741428068775
CHEMBL118812,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,active,342.35800000000006,4.948600000000003,1.0,5.0,6.886056647693163
CHEMBL4171781,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,active,387.4390000000001,5.066200000000004,1.0,6.0,6.359995853468939
CHEMBL3092486,COc1ccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)cc1OC,active,402.41000000000014,4.965800000000004,1.0,7.0,7.360015751958412
CHEMBL3092485,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,active,402.41000000000014,4.965800000000004,1.0,7.0,7.090016305060156
CHEMBL4171304,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,active,387.43900000000014,5.066200000000004,1.0,6.0,6.32000008377078
CHEMBL4166863,COc1cccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)c1,active,372.38400000000007,4.957200000000004,1.0,6.0,7.179995693191682
CHEMBL4176228,COc1cccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)c1,active,372.3840000000001,4.957200000000003,1.0,6.0,6.869988050328096
CHEMBL4164537,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,active,402.41000000000014,4.965800000000003,1.0,7.0,7.059981844992337
CHEMBL4163316,COc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,active,372.38400000000007,4.957200000000003,1.0,6.0,6.970007824622153
CHEMBL4165918,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OC,active,402.41000000000014,4.965800000000003,1.0,7.0,7.26003230324049
CHEMBL4176534,COc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,372.38400000000007,4.957200000000003,1.0,6.0,6.919987152892072
CHEMBL4176534,COc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,intermediate,372.38400000000007,4.957200000000003,1.0,6.0,5.882728704344236
CHEMBL4176826,CCOc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OCC,intermediate,430.46400000000017,5.746000000000004,1.0,7.0,5.494850021680094
CHEMBL4170247,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc4c(c3)OCCO4)c3ccccc3n2)c1,active,400.3940000000002,4.719800000000003,1.0,7.0,7.698970004336019
CHEMBL4168440,CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,intermediate,388.4520000000001,5.670500000000004,1.0,6.0,5.8326826652518236
CHEMBL4161193,CSc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1,active,388.45200000000006,5.670500000000004,1.0,6.0,6.086186147616283
CHEMBL4169523,CN(C)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,385.4270000000001,5.014600000000003,1.0,6.0,6.7447274948966935
CHEMBL4161606,CCN(CC)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,active,413.4810000000001,5.794800000000004,1.0,6.0,7.075720713938118
CHEMBL4164537,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,intermediate,402.41000000000014,4.965800000000003,1.0,7.0,5.508638306165727
CHEMBL4172857,CC(=O)Nc1cccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)c1,intermediate,379.42300000000006,4.870480000000002,2.0,5.0,5.844663962534939
CHEMBL4159527,COc1ccccc1-c1nc(Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,intermediate,372.38400000000007,4.957200000000003,1.0,6.0,5.97469413473523
CHEMBL4166863,COc1cccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)c1,inactive,372.38400000000007,4.957200000000004,1.0,6.0,4.619788758288394
CHEMBL4171304,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,inactive,387.43900000000014,5.066200000000004,1.0,6.0,4.962573502059376
CHEMBL4159635,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,intermediate,387.4390000000001,5.066200000000004,1.0,6.0,5.826813731587726
CHEMBL3092485,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,inactive,402.41000000000014,4.965800000000004,1.0,7.0,4.7121982700697735
CHEMBL3092486,COc1ccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)cc1OC,intermediate,402.41000000000014,4.965800000000004,1.0,7.0,5.528708288941061
CHEMBL4171781,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,intermediate,387.4390000000001,5.066200000000004,1.0,6.0,5.4179366370882915
CHEMBL4160529,COc1cc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)ccc1Br,intermediate,466.3350000000001,5.828700000000004,1.0,6.0,5.609064892896621
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,7.075720713938118
